VulnID;OccuType;DmgType;VulnType;HydroValue;Damage;Original code
2;11300;1;1;2.78;0.2;RES1
2;11300;1;1;3;0.24;RES1
2;11300;1;1;3.31;0.31;RES1
2;11300;1;1;3.63;0.37;RES1
2;11300;1;1;3.8;0.41;RES1
2;11300;1;1;4.02;0.47;RES1
2;11300;1;1;4.14;0.51;RES1
2;11300;1;1;4.25;0.56;RES1
2;11300;1;1;4.4;0.61;RES1
2;11300;1;1;4.6;0.66;RES1
2;11300;1;1;4.83;0.68;RES1
2;11300;1;1;5.28;0.68;RES1
2;11300;1;1;5.93;0.68;RES1
2;11300;1;1;5.93;0.68;RES1
2;11300;2;1;0;0;RES1
2;11300;2;1;0.11;0.03;RES1
2;11300;2;1;0.26;0.07;RES1
2;11300;2;1;0.47;0.11;RES1
2;11300;2;1;0.76;0.14;RES1
2;11300;2;1;1.01;0.15;RES1
2;11300;2;1;1.33;0.15;RES1
2;11300;2;1;1.72;0.16;RES1
2;11300;2;1;2.09;0.16;RES1
2;11300;2;1;2.45;0.18;RES1
2;11300;2;1;2.68;0.19;RES1
2;11300;2;1;2.93;0.21;RES1
2;11300;2;1;3.19;0.22;RES1
2;11300;2;1;3.54;0.24;RES1
2;11300;2;1;3.91;0.26;RES1
2;11300;2;1;4.21;0.28;RES1
2;11300;2;1;4.46;0.3;RES1
2;11300;2;1;4.66;0.31;RES1
2;11300;2;1;5.32;0.32;RES1
2;11300;2;1;5.83;0.32;RES1
2;11300;2;1;5.97;0.32;RES1
2;12100;1;1;0;0;COMP
2;12100;1;1;0.5;0.05;COMP
2;12100;1;1;1;0.1;COMP
2;12100;1;1;1.5;0.15;COMP
2;12100;1;1;2;0.16;COMP
2;12100;1;1;2.5;0.19;COMP
2;12100;1;1;3;0.22;COMP
2;12100;1;1;3.5;0.415;COMP
2;12100;1;1;4;0.61;COMP
2;12100;1;1;4.5;0.805;COMP
2;12100;1;1;5;1;COMP
2;12100;1;1;5.5;1;COMP
2;12100;1;1;6;1;COMP
2;12100;2;1;0;0;COMP
2;12100;2;1;0.5;0.05;COMP
2;12100;2;1;1;0.1;COMP
2;12100;2;1;1.5;0.15;COMP
2;12100;2;1;2;0.16;COMP
2;12100;2;1;2.5;0.19;COMP
2;12100;2;1;3;0.22;COMP
2;12100;2;1;3.5;0.415;COMP
2;12100;2;1;4;0.61;COMP
2;12100;2;1;4.5;0.805;COMP
2;12100;2;1;5;1;COMP
2;12100;2;1;5.5;1;COMP
2;12100;2;1;6;1;COMP
2;12210;1;1;0;0;ROAD
2;12210;1;1;0.5;0.14;ROAD
2;12210;1;1;1;0.28;ROAD
2;12210;1;1;1.5;0.37;ROAD
2;12210;1;1;2;0.46;ROAD
2;12210;1;1;2.5;0.55;ROAD
2;12210;1;1;3;0.64;ROAD
2;12210;1;1;3.5;0.73;ROAD
2;12210;1;1;4;0.82;ROAD
2;12210;1;1;4.5;0.91;ROAD
2;12210;1;1;5;1;ROAD
2;12210;1;1;5.5;1;ROAD
2;12210;1;1;6;1;ROAD
2;12210;2;1;0;0;ROAD
2;12210;2;1;0.5;0.14;ROAD
2;12210;2;1;1;0.28;ROAD
2;12210;2;1;1.5;0.37;ROAD
2;12210;2;1;2;0.46;ROAD
2;12210;2;1;2.5;0.55;ROAD
2;12210;2;1;3;0.64;ROAD
2;12210;2;1;3.5;0.73;ROAD
2;12210;2;1;4;0.82;ROAD
2;12210;2;1;4.5;0.91;ROAD
2;12210;2;1;5;1;ROAD
2;12210;2;1;5.5;1;ROAD
2;12210;2;1;6;1;ROAD
2;12220;1;1;0;0;ROAD
2;12220;1;1;0.5;0.14;ROAD
2;12220;1;1;1;0.28;ROAD
2;12220;1;1;1.5;0.37;ROAD
2;12220;1;1;2;0.46;ROAD
2;12220;1;1;2.5;0.55;ROAD
2;12220;1;1;3;0.64;ROAD
2;12220;1;1;3.5;0.73;ROAD
2;12220;1;1;4;0.82;ROAD
2;12220;1;1;4.5;0.91;ROAD
2;12220;1;1;5;1;ROAD
2;12220;1;1;5.5;1;ROAD
2;12220;1;1;6;1;ROAD
2;12220;2;1;0;0;ROAD
2;12220;2;1;0.5;0.14;ROAD
2;12220;2;1;1;0.28;ROAD
2;12220;2;1;1.5;0.37;ROAD
2;12220;2;1;2;0.46;ROAD
2;12220;2;1;2.5;0.55;ROAD
2;12220;2;1;3;0.64;ROAD
2;12220;2;1;3.5;0.73;ROAD
2;12220;2;1;4;0.82;ROAD
2;12220;2;1;4.5;0.91;ROAD
2;12220;2;1;5;1;ROAD
2;12220;2;1;5.5;1;ROAD
2;12220;2;1;6;1;ROAD
2;12230;1;1;0;0;ROAD
2;12230;1;1;0.5;0.14;ROAD
2;12230;1;1;1;0.28;ROAD
2;12230;1;1;1.5;0.37;ROAD
2;12230;1;1;2;0.46;ROAD
2;12230;1;1;2.5;0.55;ROAD
2;12230;1;1;3;0.64;ROAD
2;12230;1;1;3.5;0.73;ROAD
2;12230;1;1;4;0.82;ROAD
2;12230;1;1;4.5;0.91;ROAD
2;12230;1;1;5;1;ROAD
2;12230;1;1;5.5;1;ROAD
2;12230;1;1;6;1;ROAD
2;12230;2;1;0;0;ROAD
2;12230;2;1;0.5;0.14;ROAD
2;12230;2;1;1;0.28;ROAD
2;12230;2;1;1.5;0.37;ROAD
2;12230;2;1;2;0.46;ROAD
2;12230;2;1;2.5;0.55;ROAD
2;12230;2;1;3;0.64;ROAD
2;12230;2;1;3.5;0.73;ROAD
2;12230;2;1;4;0.82;ROAD
2;12230;2;1;4.5;0.91;ROAD
2;12230;2;1;5;1;ROAD
2;12230;2;1;5.5;1;ROAD
2;12230;2;1;6;1;ROAD
2;12300;1;1;0;0;AGR
2;12300;1;1;0.5;0.5;AGR
2;12300;1;1;1;0.64;AGR
2;12300;1;1;1.5;0.76;AGR
2;12300;1;1;2;0.88;AGR
2;12300;1;1;2.5;0.925;AGR
2;12300;1;1;3;0.96;AGR
2;12300;1;1;3.5;0.995;AGR
2;12300;1;1;4;1;AGR
2;12300;1;1;4.5;1;AGR
2;12300;1;1;5;1;AGR
2;12300;1;1;5.5;1;AGR
2;12300;1;1;6;1;AGR
2;12300;2;1;0;0;AGR
2;12300;2;1;0.5;0.5;AGR
2;12300;2;1;1;0.64;AGR
2;12300;2;1;1.5;0.76;AGR
2;12300;2;1;2;0.88;AGR
2;12300;2;1;2.5;0.925;AGR
2;12300;2;1;3;0.96;AGR
2;12300;2;1;3.5;0.995;AGR
2;12300;2;1;4;1;AGR
2;12300;2;1;4.5;1;AGR
2;12300;2;1;5;1;AGR
2;12300;2;1;5.5;1;AGR
2;12300;2;1;6;1;AGR
2;12400;1;1;0;0;AGR
2;12400;1;1;0.5;0.5;AGR
2;12400;1;1;1;0.64;AGR
2;12400;1;1;1.5;0.76;AGR
2;12400;1;1;2;0.88;AGR
2;12400;1;1;2.5;0.925;AGR
2;12400;1;1;3;0.96;AGR
2;12400;1;1;3.5;0.995;AGR
2;12400;1;1;4;1;AGR
2;12400;1;1;4.5;1;AGR
2;12400;1;1;5;1;AGR
2;12400;1;1;5.5;1;AGR
2;12400;1;1;6;1;AGR
2;12400;2;1;0;0;AGR
2;12400;2;1;0.5;0.5;AGR
2;12400;2;1;1;0.64;AGR
2;12400;2;1;1.5;0.76;AGR
2;12400;2;1;2;0.88;AGR
2;12400;2;1;2.5;0.925;AGR
2;12400;2;1;3;0.96;AGR
2;12400;2;1;3.5;0.995;AGR
2;12400;2;1;4;1;AGR
2;12400;2;1;4.5;1;AGR
2;12400;2;1;5;1;AGR
2;12400;2;1;5.5;1;AGR
2;12400;2;1;6;1;AGR
2;13100;1;1;0;0;COMP
2;13100;1;1;0.5;0.05;COMP
2;13100;1;1;1;0.1;COMP
2;13100;1;1;1.5;0.15;COMP
2;13100;1;1;2;0.16;COMP
2;13100;1;1;2.5;0.19;COMP
2;13100;1;1;3;0.22;COMP
2;13100;1;1;3.5;0.415;COMP
2;13100;1;1;4;0.61;COMP
2;13100;1;1;4.5;0.805;COMP
2;13100;1;1;5;1;COMP
2;13100;1;1;5.5;1;COMP
2;13100;1;1;6;1;COMP
2;13100;2;1;0;0;COMP
2;13100;2;1;0.5;0.05;COMP
2;13100;2;1;1;0.1;COMP
2;13100;2;1;1.5;0.15;COMP
2;13100;2;1;2;0.16;COMP
2;13100;2;1;2.5;0.19;COMP
2;13100;2;1;3;0.22;COMP
2;13100;2;1;3.5;0.415;COMP
2;13100;2;1;4;0.61;COMP
2;13100;2;1;4.5;0.805;COMP
2;13100;2;1;5;1;COMP
2;13100;2;1;5.5;1;COMP
2;13100;2;1;6;1;COMP
2;13300;1;1;0;0;COMP
2;13300;1;1;0.5;0.05;COMP
2;13300;1;1;1;0.1;COMP
2;13300;1;1;1.5;0.15;COMP
2;13300;1;1;2;0.16;COMP
2;13300;1;1;2.5;0.19;COMP
2;13300;1;1;3;0.22;COMP
2;13300;1;1;3.5;0.415;COMP
2;13300;1;1;4;0.61;COMP
2;13300;1;1;4.5;0.805;COMP
2;13300;1;1;5;1;COMP
2;13300;1;1;5.5;1;COMP
2;13300;1;1;6;1;COMP
2;13300;2;1;0;0;COMP
2;13300;2;1;0.5;0.05;COMP
2;13300;2;1;1;0.1;COMP
2;13300;2;1;1.5;0.15;COMP
2;13300;2;1;2;0.16;COMP
2;13300;2;1;2.5;0.19;COMP
2;13300;2;1;3;0.22;COMP
2;13300;2;1;3.5;0.415;COMP
2;13300;2;1;4;0.61;COMP
2;13300;2;1;4.5;0.805;COMP
2;13300;2;1;5;1;COMP
2;13300;2;1;5.5;1;COMP
2;13300;2;1;6;1;COMP
2;13400;1;1;0;0;AGR
2;13400;1;1;0.5;0.5;AGR
2;13400;1;1;1;0.64;AGR
2;13400;1;1;1.5;0.76;AGR
2;13400;1;1;2;0.88;AGR
2;13400;1;1;2.5;0.925;AGR
2;13400;1;1;3;0.96;AGR
2;13400;1;1;3.5;0.995;AGR
2;13400;1;1;4;1;AGR
2;13400;1;1;4.5;1;AGR
2;13400;1;1;5;1;AGR
2;13400;1;1;5.5;1;AGR
2;13400;1;1;6;1;AGR
2;13400;2;1;0;0;AGR
2;13400;2;1;0.5;0.5;AGR
2;13400;2;1;1;0.64;AGR
2;13400;2;1;1.5;0.76;AGR
2;13400;2;1;2;0.88;AGR
2;13400;2;1;2.5;0.925;AGR
2;13400;2;1;3;0.96;AGR
2;13400;2;1;3.5;0.995;AGR
2;13400;2;1;4;1;AGR
2;13400;2;1;4.5;1;AGR
2;13400;2;1;5;1;AGR
2;13400;2;1;5.5;1;AGR
2;13400;2;1;6;1;AGR
2;14100;1;1;0;0;AGR
2;14100;1;1;0.5;0.5;AGR
2;14100;1;1;1;0.64;AGR
2;14100;1;1;1.5;0.76;AGR
2;14100;1;1;2;0.88;AGR
2;14100;1;1;2.5;0.925;AGR
2;14100;1;1;3;0.96;AGR
2;14100;1;1;3.5;0.995;AGR
2;14100;1;1;4;1;AGR
2;14100;1;1;4.5;1;AGR
2;14100;1;1;5;1;AGR
2;14100;1;1;5.5;1;AGR
2;14100;1;1;6;1;AGR
2;14100;2;1;0;0;AGR
2;14100;2;1;0.5;0.5;AGR
2;14100;2;1;1;0.64;AGR
2;14100;2;1;1.5;0.76;AGR
2;14100;2;1;2;0.88;AGR
2;14100;2;1;2.5;0.925;AGR
2;14100;2;1;3;0.96;AGR
2;14100;2;1;3.5;0.995;AGR
2;14100;2;1;4;1;AGR
2;14100;2;1;4.5;1;AGR
2;14100;2;1;5;1;AGR
2;14100;2;1;5.5;1;AGR
2;14100;2;1;6;1;AGR
2;14200;1;1;0;0;AGR
2;14200;1;1;0.5;0.5;AGR
2;14200;1;1;1;0.64;AGR
2;14200;1;1;1.5;0.76;AGR
2;14200;1;1;2;0.88;AGR
2;14200;1;1;2.5;0.925;AGR
2;14200;1;1;3;0.96;AGR
2;14200;1;1;3.5;0.995;AGR
2;14200;1;1;4;1;AGR
2;14200;1;1;4.5;1;AGR
2;14200;1;1;5;1;AGR
2;14200;1;1;5.5;1;AGR
2;14200;1;1;6;1;AGR
2;14200;2;1;0;0;AGR
2;14200;2;1;0.5;0.5;AGR
2;14200;2;1;1;0.64;AGR
2;14200;2;1;1.5;0.76;AGR
2;14200;2;1;2;0.88;AGR
2;14200;2;1;2.5;0.925;AGR
2;14200;2;1;3;0.96;AGR
2;14200;2;1;3.5;0.995;AGR
2;14200;2;1;4;1;AGR
2;14200;2;1;4.5;1;AGR
2;14200;2;1;5;1;AGR
2;14200;2;1;5.5;1;AGR
2;14200;2;1;6;1;AGR
2;20000;1;1;0;0;AGR
2;20000;1;1;0.5;0.5;AGR
2;20000;1;1;1;0.64;AGR
2;20000;1;1;1.5;0.76;AGR
2;20000;1;1;2;0.88;AGR
2;20000;1;1;2.5;0.925;AGR
2;20000;1;1;3;0.96;AGR
2;20000;1;1;3.5;0.995;AGR
2;20000;1;1;4;1;AGR
2;20000;1;1;4.5;1;AGR
2;20000;1;1;5;1;AGR
2;20000;1;1;5.5;1;AGR
2;20000;1;1;6;1;AGR
2;20000;2;1;0;0;AGR
2;20000;2;1;0.5;0.5;AGR
2;20000;2;1;1;0.64;AGR
2;20000;2;1;1.5;0.76;AGR
2;20000;2;1;2;0.88;AGR
2;20000;2;1;2.5;0.925;AGR
2;20000;2;1;3;0.96;AGR
2;20000;2;1;3.5;0.995;AGR
2;20000;2;1;4;1;AGR
2;20000;2;1;4.5;1;AGR
2;20000;2;1;5;1;AGR
2;20000;2;1;5.5;1;AGR
2;20000;2;1;6;1;AGR
2;30000;1;1;0;0;AGR
2;30000;1;1;0.5;0.5;AGR
2;30000;1;1;1;0.64;AGR
2;30000;1;1;1.5;0.76;AGR
2;30000;1;1;2;0.88;AGR
2;30000;1;1;2.5;0.925;AGR
2;30000;1;1;3;0.96;AGR
2;30000;1;1;3.5;0.995;AGR
2;30000;1;1;4;1;AGR
2;30000;1;1;4.5;1;AGR
2;30000;1;1;5;1;AGR
2;30000;1;1;5.5;1;AGR
2;30000;1;1;6;1;AGR
2;30000;2;1;0;0;AGR
2;30000;2;1;0.5;0.5;AGR
2;30000;2;1;1;0.64;AGR
2;30000;2;1;1.5;0.76;AGR
2;30000;2;1;2;0.88;AGR
2;30000;2;1;2.5;0.925;AGR
2;30000;2;1;3;0.96;AGR
2;30000;2;1;3.5;0.995;AGR
2;30000;2;1;4;1;AGR
2;30000;2;1;4.5;1;AGR
2;30000;2;1;5;1;AGR
2;30000;2;1;5.5;1;AGR
2;30000;2;1;6;1;AGR
2;40000;1;1;0;0;AGR
2;40000;1;1;0.5;0.5;AGR
2;40000;1;1;1;0.64;AGR
2;40000;1;1;1.5;0.76;AGR
2;40000;1;1;2;0.88;AGR
2;40000;1;1;2.5;0.925;AGR
2;40000;1;1;3;0.96;AGR
2;40000;1;1;3.5;0.995;AGR
2;40000;1;1;4;1;AGR
2;40000;1;1;4.5;1;AGR
2;40000;1;1;5;1;AGR
2;40000;1;1;5.5;1;AGR
2;40000;1;1;6;1;AGR
2;40000;2;1;0;0;AGR
2;40000;2;1;0.5;0.5;AGR
2;40000;2;1;1;0.64;AGR
2;40000;2;1;1.5;0.76;AGR
2;40000;2;1;2;0.88;AGR
2;40000;2;1;2.5;0.925;AGR
2;40000;2;1;3;0.96;AGR
2;40000;2;1;3.5;0.995;AGR
2;40000;2;1;4;1;AGR
2;40000;2;1;4.5;1;AGR
2;40000;2;1;5;1;AGR
2;40000;2;1;5.5;1;AGR
2;40000;2;1;6;1;AGR
2;50000;1;1;0;0;AGR
2;50000;1;1;0.5;0.5;AGR
2;50000;1;1;1;0.64;AGR
2;50000;1;1;1.5;0.76;AGR
2;50000;1;1;2;0.88;AGR
2;50000;1;1;2.5;0.925;AGR
2;50000;1;1;3;0.96;AGR
2;50000;1;1;3.5;0.995;AGR
2;50000;1;1;4;1;AGR
2;50000;1;1;4.5;1;AGR
2;50000;1;1;5;1;AGR
2;50000;1;1;5.5;1;AGR
2;50000;1;1;6;1;AGR
2;50000;2;1;0;0;AGR
2;50000;2;1;0.5;0.5;AGR
2;50000;2;1;1;0.64;AGR
2;50000;2;1;1.5;0.76;AGR
2;50000;2;1;2;0.88;AGR
2;50000;2;1;2.5;0.925;AGR
2;50000;2;1;3;0.96;AGR
2;50000;2;1;3.5;0.995;AGR
2;50000;2;1;4;1;AGR
2;50000;2;1;4.5;1;AGR
2;50000;2;1;5;1;AGR
2;50000;2;1;5.5;1;AGR
2;50000;2;1;6;1;AGR
3;11100;1;1;0;0;IND/SETT
3;11100;1;1;0.16;0;IND/SETT
3;11100;1;1;0.32;0.01;IND/SETT
3;11100;1;1;0.59;0.02;IND/SETT
3;11100;1;1;1.05;0.04;IND/SETT
3;11100;1;1;1.4;0.07;IND/SETT
3;11100;1;1;1.7;0.09;IND/SETT
3;11100;1;1;2;0.12;IND/SETT
3;11100;1;1;2.32;0.16;IND/SETT
3;11100;1;1;2.7;0.2;IND/SETT
3;11100;1;1;3.06;0.25;IND/SETT
3;11100;1;1;3.4;0.3;IND/SETT
3;11100;1;1;3.77;0.36;IND/SETT
3;11100;1;1;4.13;0.43;IND/SETT
3;11100;1;1;4.4;0.48;IND/SETT
3;11100;1;1;4.64;0.52;IND/SETT
3;11100;1;1;4.91;0.58;IND/SETT
3;11100;1;1;5.21;0.65;IND/SETT
3;11100;1;1;5.44;0.71;IND/SETT
3;11100;1;1;5.77;0.78;IND/SETT
3;11100;1;1;6.07;0.86;IND/SETT
3;11100;1;1;6.3;0.92;IND/SETT
3;11100;1;1;6.5;0.97;IND/SETT
3;11100;1;1;6.73;1;IND/SETT
3;11100;1;1;7.12;1;IND/SETT
3;11100;1;1;7.74;1;IND/SETT
3;11100;2;1;0.01;0;IND/SETT
3;11100;2;1;0.21;0.15;IND/SETT
3;11100;2;1;7.68;1;IND/SETT
3;11210;1;1;0;0;IND/SETT
3;11210;1;1;0.16;0;IND/SETT
3;11210;1;1;0.32;0.01;IND/SETT
3;11210;1;1;0.59;0.02;IND/SETT
3;11210;1;1;1.05;0.04;IND/SETT
3;11210;1;1;1.4;0.07;IND/SETT
3;11210;1;1;1.7;0.09;IND/SETT
3;11210;1;1;2;0.12;IND/SETT
3;11210;1;1;2.32;0.16;IND/SETT
3;11210;1;1;2.7;0.2;IND/SETT
3;11210;1;1;3.06;0.25;IND/SETT
3;11210;1;1;3.4;0.3;IND/SETT
3;11210;1;1;3.77;0.36;IND/SETT
3;11210;1;1;4.13;0.43;IND/SETT
3;11210;1;1;4.4;0.48;IND/SETT
3;11210;1;1;4.64;0.52;IND/SETT
3;11210;1;1;4.91;0.58;IND/SETT
3;11210;1;1;5.21;0.65;IND/SETT
3;11210;1;1;5.44;0.71;IND/SETT
3;11210;1;1;5.77;0.78;IND/SETT
3;11210;1;1;6.07;0.86;IND/SETT
3;11210;1;1;6.3;0.92;IND/SETT
3;11210;1;1;6.5;0.97;IND/SETT
3;11210;1;1;6.73;1;IND/SETT
3;11210;1;1;7.12;1;IND/SETT
3;11210;1;1;7.74;1;IND/SETT
3;11210;2;1;0.01;0;IND/SETT
3;11210;2;1;0.21;0.15;IND/SETT
3;11210;2;1;7.68;1;IND/SETT
3;11220;1;1;0;0;IND/SETT
3;11220;1;1;0.16;0;IND/SETT
3;11220;1;1;0.32;0.01;IND/SETT
3;11220;1;1;0.59;0.02;IND/SETT
3;11220;1;1;1.05;0.04;IND/SETT
3;11220;1;1;1.4;0.07;IND/SETT
3;11220;1;1;1.7;0.09;IND/SETT
3;11220;1;1;2;0.12;IND/SETT
3;11220;1;1;2.32;0.16;IND/SETT
3;11220;1;1;2.7;0.2;IND/SETT
3;11220;1;1;3.06;0.25;IND/SETT
3;11220;1;1;3.4;0.3;IND/SETT
3;11220;1;1;3.77;0.36;IND/SETT
3;11220;1;1;4.13;0.43;IND/SETT
3;11220;1;1;4.4;0.48;IND/SETT
3;11220;1;1;4.64;0.52;IND/SETT
3;11220;1;1;4.91;0.58;IND/SETT
3;11220;1;1;5.21;0.65;IND/SETT
3;11220;1;1;5.44;0.71;IND/SETT
3;11220;1;1;5.77;0.78;IND/SETT
3;11220;1;1;6.07;0.86;IND/SETT
3;11220;1;1;6.3;0.92;IND/SETT
3;11220;1;1;6.5;0.97;IND/SETT
3;11220;1;1;6.73;1;IND/SETT
3;11220;1;1;7.12;1;IND/SETT
3;11220;1;1;7.74;1;IND/SETT
3;11220;2;1;0.01;0;IND/SETT
3;11220;2;1;0.21;0.15;IND/SETT
3;11220;2;1;7.68;1;IND/SETT
3;11230;1;1;0;0;IND/SETT
3;11230;1;1;0.16;0;IND/SETT
3;11230;1;1;0.32;0.01;IND/SETT
3;11230;1;1;0.59;0.02;IND/SETT
3;11230;1;1;1.05;0.04;IND/SETT
3;11230;1;1;1.4;0.07;IND/SETT
3;11230;1;1;1.7;0.09;IND/SETT
3;11230;1;1;2;0.12;IND/SETT
3;11230;1;1;2.32;0.16;IND/SETT
3;11230;1;1;2.7;0.2;IND/SETT
3;11230;1;1;3.06;0.25;IND/SETT
3;11230;1;1;3.4;0.3;IND/SETT
3;11230;1;1;3.77;0.36;IND/SETT
3;11230;1;1;4.13;0.43;IND/SETT
3;11230;1;1;4.4;0.48;IND/SETT
3;11230;1;1;4.64;0.52;IND/SETT
3;11230;1;1;4.91;0.58;IND/SETT
3;11230;1;1;5.21;0.65;IND/SETT
3;11230;1;1;5.44;0.71;IND/SETT
3;11230;1;1;5.77;0.78;IND/SETT
3;11230;1;1;6.07;0.86;IND/SETT
3;11230;1;1;6.3;0.92;IND/SETT
3;11230;1;1;6.5;0.97;IND/SETT
3;11230;1;1;6.73;1;IND/SETT
3;11230;1;1;7.12;1;IND/SETT
3;11230;1;1;7.74;1;IND/SETT
3;11230;2;1;0.01;0;IND/SETT
3;11230;2;1;0.21;0.15;IND/SETT
3;11230;2;1;7.68;1;IND/SETT
3;11240;1;1;0;0;IND/SETT
3;11240;1;1;0.16;0;IND/SETT
3;11240;1;1;0.32;0.01;IND/SETT
3;11240;1;1;0.59;0.02;IND/SETT
3;11240;1;1;1.05;0.04;IND/SETT
3;11240;1;1;1.4;0.07;IND/SETT
3;11240;1;1;1.7;0.09;IND/SETT
3;11240;1;1;2;0.12;IND/SETT
3;11240;1;1;2.32;0.16;IND/SETT
3;11240;1;1;2.7;0.2;IND/SETT
3;11240;1;1;3.06;0.25;IND/SETT
3;11240;1;1;3.4;0.3;IND/SETT
3;11240;1;1;3.77;0.36;IND/SETT
3;11240;1;1;4.13;0.43;IND/SETT
3;11240;1;1;4.4;0.48;IND/SETT
3;11240;1;1;4.64;0.52;IND/SETT
3;11240;1;1;4.91;0.58;IND/SETT
3;11240;1;1;5.21;0.65;IND/SETT
3;11240;1;1;5.44;0.71;IND/SETT
3;11240;1;1;5.77;0.78;IND/SETT
3;11240;1;1;6.07;0.86;IND/SETT
3;11240;1;1;6.3;0.92;IND/SETT
3;11240;1;1;6.5;0.97;IND/SETT
3;11240;1;1;6.73;1;IND/SETT
3;11240;1;1;7.12;1;IND/SETT
3;11240;1;1;7.74;1;IND/SETT
3;11240;2;1;0.01;0;IND/SETT
3;11240;2;1;0.21;0.15;IND/SETT
3;11240;2;1;7.68;1;IND/SETT
3;11300;1;1;0;0;IND/SETT
3;11300;1;1;0.16;0;IND/SETT
3;11300;1;1;0.32;0.01;IND/SETT
3;11300;1;1;0.59;0.02;IND/SETT
3;11300;1;1;1.05;0.04;IND/SETT
3;11300;1;1;1.4;0.07;IND/SETT
3;11300;1;1;1.7;0.09;IND/SETT
3;11300;1;1;2;0.12;IND/SETT
3;11300;1;1;2.32;0.16;IND/SETT
3;11300;1;1;2.7;0.2;IND/SETT
3;11300;1;1;3.06;0.25;IND/SETT
3;11300;1;1;3.4;0.3;IND/SETT
3;11300;1;1;3.77;0.36;IND/SETT
3;11300;1;1;4.13;0.43;IND/SETT
3;11300;1;1;4.4;0.48;IND/SETT
3;11300;1;1;4.64;0.52;IND/SETT
3;11300;1;1;4.91;0.58;IND/SETT
3;11300;1;1;5.21;0.65;IND/SETT
3;11300;1;1;5.44;0.71;IND/SETT
3;11300;1;1;5.77;0.78;IND/SETT
3;11300;1;1;6.07;0.86;IND/SETT
3;11300;1;1;6.3;0.92;IND/SETT
3;11300;1;1;6.5;0.97;IND/SETT
3;11300;1;1;6.73;1;IND/SETT
3;11300;1;1;7.12;1;IND/SETT
3;11300;1;1;7.74;1;IND/SETT
3;11300;2;1;0.01;0;IND/SETT
3;11300;2;1;0.21;0.15;IND/SETT
3;11300;2;1;7.68;1;IND/SETT
3;12100;1;1;0;0;IND
3;12100;1;1;0.16;0;IND
3;12100;1;1;0.32;0.01;IND
3;12100;1;1;0.59;0.02;IND
3;12100;1;1;1.05;0.04;IND
3;12100;1;1;1.4;0.07;IND
3;12100;1;1;1.7;0.09;IND
3;12100;1;1;2;0.12;IND
3;12100;1;1;2.32;0.16;IND
3;12100;1;1;2.7;0.2;IND
3;12100;1;1;3.06;0.25;IND
3;12100;1;1;3.4;0.3;IND
3;12100;1;1;3.77;0.36;IND
3;12100;1;1;4.13;0.43;IND
3;12100;1;1;4.4;0.48;IND
3;12100;1;1;4.64;0.52;IND
3;12100;1;1;4.91;0.58;IND
3;12100;1;1;5.21;0.65;IND
3;12100;1;1;5.44;0.71;IND
3;12100;1;1;5.77;0.78;IND
3;12100;1;1;6.07;0.86;IND
3;12100;1;1;6.3;0.92;IND
3;12100;1;1;6.5;0.97;IND
3;12100;1;1;6.73;1;IND
3;12100;1;1;7.12;1;IND
3;12100;1;1;7.74;1;IND
3;12100;2;1;0.02;0;IND
3;12100;2;1;0.17;0.04;IND
3;12100;2;1;0.35;0.07;IND
3;12100;2;1;7.81;0.6;IND
3;12210;1;1;0.02;0;TRAFFIC
3;12210;1;1;1.01;0.1;TRAFFIC
3;12210;1;1;7.73;0.1;TRAFFIC
3;12210;2;1;0.02;0;TRAFFIC
3;12210;2;1;1.01;0.1;TRAFFIC
3;12210;2;1;7.73;0.1;TRAFFIC
3;12220;1;1;0.02;0;TRAFFIC
3;12220;1;1;1.01;0.1;TRAFFIC
3;12220;1;1;7.73;0.1;TRAFFIC
3;12220;2;1;0.02;0;TRAFFIC
3;12220;2;1;1.01;0.1;TRAFFIC
3;12220;2;1;7.73;0.1;TRAFFIC
3;12230;1;1;0.02;0;TRAFFIC
3;12230;1;1;1.01;0.1;TRAFFIC
3;12230;1;1;7.73;0.1;TRAFFIC
3;12230;2;1;0.02;0;TRAFFIC
3;12230;2;1;1.01;0.1;TRAFFIC
3;12230;2;1;7.73;0.1;TRAFFIC
3;12300;1;1;0.02;0;TRAFFIC
3;12300;1;1;1.01;0.1;TRAFFIC
3;12300;1;1;7.73;0.1;TRAFFIC
3;12300;2;1;0.02;0;TRAFFIC
3;12300;2;1;1.01;0.1;TRAFFIC
3;12300;2;1;7.73;0.1;TRAFFIC
3;12400;1;1;0.02;0;TRAFFIC
3;12400;1;1;1.01;0.1;TRAFFIC
