VulnID;OccuType;DmgType;VulnType;HydroValue;Damage;Original code
3;12400;1;1;7.73;0.1;TRAFFIC
3;12400;2;1;0.02;0;TRAFFIC
3;12400;2;1;1.01;0.1;TRAFFIC
3;12400;2;1;7.73;0.1;TRAFFIC
3;13100;1;1;0;0;IND
3;13100;1;1;0.16;0;IND
3;13100;1;1;0.32;0.01;IND
3;13100;1;1;0.59;0.02;IND
3;13100;1;1;1.05;0.04;IND
3;13100;1;1;1.4;0.07;IND
3;13100;1;1;1.7;0.09;IND
3;13100;1;1;2;0.12;IND
3;13100;1;1;2.32;0.16;IND
3;13100;1;1;2.7;0.2;IND
3;13100;1;1;3.06;0.25;IND
3;13100;1;1;3.4;0.3;IND
3;13100;1;1;3.77;0.36;IND
3;13100;1;1;4.13;0.43;IND
3;13100;1;1;4.4;0.48;IND
3;13100;1;1;4.64;0.52;IND
3;13100;1;1;4.91;0.58;IND
3;13100;1;1;5.21;0.65;IND
3;13100;1;1;5.44;0.71;IND
3;13100;1;1;5.77;0.78;IND
3;13100;1;1;6.07;0.86;IND
3;13100;1;1;6.3;0.92;IND
3;13100;1;1;6.5;0.97;IND
3;13100;1;1;6.73;1;IND
3;13100;1;1;7.12;1;IND
3;13100;1;1;7.74;1;IND
3;13100;2;1;0.02;0;IND
3;13100;2;1;0.17;0.04;IND
3;13100;2;1;0.35;0.07;IND
3;13100;2;1;7.81;0.6;IND
3;13300;1;1;0;0;IND
3;13300;1;1;0.16;0;IND
3;13300;1;1;0.32;0.01;IND
3;13300;1;1;0.59;0.02;IND
3;13300;1;1;1.05;0.04;IND
3;13300;1;1;1.4;0.07;IND
3;13300;1;1;1.7;0.09;IND
3;13300;1;1;2;0.12;IND
3;13300;1;1;2.32;0.16;IND
3;13300;1;1;2.7;0.2;IND
3;13300;1;1;3.06;0.25;IND
3;13300;1;1;3.4;0.3;IND
3;13300;1;1;3.77;0.36;IND
3;13300;1;1;4.13;0.43;IND
3;13300;1;1;4.4;0.48;IND
3;13300;1;1;4.64;0.52;IND
3;13300;1;1;4.91;0.58;IND
3;13300;1;1;5.21;0.65;IND
3;13300;1;1;5.44;0.71;IND
3;13300;1;1;5.77;0.78;IND
3;13300;1;1;6.07;0.86;IND
3;13300;1;1;6.3;0.92;IND
3;13300;1;1;6.5;0.97;IND
3;13300;1;1;6.73;1;IND
3;13300;1;1;7.12;1;IND
3;13300;1;1;7.74;1;IND
3;13300;2;1;0.02;0;IND
3;13300;2;1;0.17;0.04;IND
3;13300;2;1;0.35;0.07;IND
3;13300;2;1;7.81;0.6;IND
3;13400;1;1;0.01;0;AGR
3;13400;1;1;0.3;0.01;AGR
3;13400;1;1;7.75;0.01;AGR
3;13400;2;1;0.01;0;AGR
3;13400;2;1;0.3;0.01;AGR
3;13400;2;1;7.75;0.01;AGR
3;14100;1;1;0.01;0;AGR
3;14100;1;1;0.3;0.01;AGR
3;14100;1;1;7.75;0.01;AGR
3;14100;2;1;0.01;0;AGR
3;14100;2;1;0.3;0.01;AGR
3;14100;2;1;7.75;0.01;AGR
3;14200;1;1;0.01;0;AGR
3;14200;1;1;0.3;0.01;AGR
3;14200;1;1;7.75;0.01;AGR
3;14200;2;1;0.01;0;AGR
3;14200;2;1;0.3;0.01;AGR
3;14200;2;1;7.75;0.01;AGR
3;20000;1;1;0.01;0;AGR
3;20000;1;1;0.3;0.01;AGR
3;20000;1;1;7.75;0.01;AGR
3;20000;2;1;0.01;0;AGR
3;20000;2;1;0.3;0.01;AGR
3;20000;2;1;7.75;0.01;AGR
3;30000;1;1;0.01;0;AGR
3;30000;1;1;0.3;0.01;AGR
3;30000;1;1;7.75;0.01;AGR
3;30000;2;1;0.01;0;AGR
3;30000;2;1;0.3;0.01;AGR
3;30000;2;1;7.75;0.01;AGR
3;40000;1;1;0.01;0;AGR
3;40000;1;1;0.3;0.01;AGR
3;40000;1;1;7.75;0.01;AGR
3;40000;2;1;0.01;0;AGR
3;40000;2;1;0.3;0.01;AGR
3;40000;2;1;7.75;0.01;AGR
3;50000;1;1;0.01;0;AGR
3;50000;1;1;0.3;0.01;AGR
3;50000;1;1;7.75;0.01;AGR
3;50000;2;1;0.01;0;AGR
3;50000;2;1;0.3;0.01;AGR
3;50000;2;1;7.75;0.01;AGR
4;11100;1;1;0;0;URB
4;11100;1;1;1;0;URB
4;11100;1;1;1.25;0.07;URB
4;11100;1;1;2.01;0.11;URB
4;11100;1;1;2.96;0.34;URB
4;11100;1;1;3.83;0.62;URB
4;11100;1;1;4.97;1;URB
4;11100;2;1;0.01;0;URB
4;11100;2;1;0.99;0.47;URB
4;11100;2;1;1.98;0.5;URB
4;11100;2;1;4.98;1;URB
4;11210;1;1;0;0;URB
4;11210;1;1;1;0;URB
4;11210;1;1;1.25;0.07;URB
4;11210;1;1;2.01;0.11;URB
4;11210;1;1;2.96;0.34;URB
4;11210;1;1;3.83;0.62;URB
4;11210;1;1;4.97;1;URB
4;11210;2;1;0.01;0;URB
4;11210;2;1;0.99;0.47;URB
4;11210;2;1;1.98;0.5;URB
4;11210;2;1;4.98;1;URB
4;11220;1;1;0;0;URB
4;11220;1;1;1;0;URB
4;11220;1;1;1.25;0.07;URB
4;11220;1;1;2.01;0.11;URB
4;11220;1;1;2.96;0.34;URB
4;11220;1;1;3.83;0.62;URB
4;11220;1;1;4.97;1;URB
4;11220;2;1;0.01;0;URB
4;11220;2;1;0.99;0.47;URB
4;11220;2;1;1.98;0.5;URB
4;11220;2;1;4.98;1;URB
4;11230;1;1;0;0;URB
4;11230;1;1;1;0;URB
4;11230;1;1;1.25;0.07;URB
4;11230;1;1;2.01;0.11;URB
4;11230;1;1;2.96;0.34;URB
4;11230;1;1;3.83;0.62;URB
4;11230;1;1;4.97;1;URB
4;11230;2;1;0.01;0;URB
4;11230;2;1;0.99;0.47;URB
4;11230;2;1;1.98;0.5;URB
4;11230;2;1;4.98;1;URB
4;11240;1;1;0;0;URB
4;11240;1;1;1;0;URB
4;11240;1;1;1.25;0.07;URB
4;11240;1;1;2.01;0.11;URB
4;11240;1;1;2.96;0.34;URB
4;11240;1;1;3.83;0.62;URB
4;11240;1;1;4.97;1;URB
4;11240;2;1;0.01;0;URB
4;11240;2;1;0.99;0.47;URB
4;11240;2;1;1.98;0.5;URB
4;11240;2;1;4.98;1;URB
4;11300;1;1;0;0;URB
4;11300;1;1;1;0;URB
4;11300;1;1;1.25;0.07;URB
4;11300;1;1;2.01;0.11;URB
4;11300;1;1;2.96;0.34;URB
4;11300;1;1;3.83;0.62;URB
4;11300;1;1;4.97;1;URB
4;11300;2;1;0.01;0;URB
4;11300;2;1;0.99;0.47;URB
4;11300;2;1;1.98;0.5;URB
4;11300;2;1;4.98;1;URB
4;12100;1;1;0.01;0;IND/INF
4;12100;1;1;2.01;0.8;IND/INF
4;12100;1;1;3.94;0.99;IND/INF
4;12100;2;1;0.01;0;IND/INF
4;12100;2;1;2.01;0.8;IND/INF
4;12100;2;1;3.94;0.99;IND/INF
4;12210;1;1;0.01;0;IND/INF
4;12210;1;1;2.01;0.8;IND/INF
4;12210;1;1;3.94;0.99;IND/INF
4;12210;2;1;0.01;0;IND/INF
4;12210;2;1;2.01;0.8;IND/INF
4;12210;2;1;3.94;0.99;IND/INF
4;12220;1;1;0.01;0;IND/INF
4;12220;1;1;2.01;0.8;IND/INF
4;12220;1;1;3.94;0.99;IND/INF
4;12220;2;1;0.01;0;IND/INF
4;12220;2;1;2.01;0.8;IND/INF
4;12220;2;1;3.94;0.99;IND/INF
4;12230;1;1;0.01;0;IND/INF
4;12230;1;1;2.01;0.8;IND/INF
4;12230;1;1;3.94;0.99;IND/INF
4;12230;2;1;0.01;0;IND/INF
4;12230;2;1;2.01;0.8;IND/INF
4;12230;2;1;3.94;0.99;IND/INF
4;12300;1;1;0.01;0;IND/INF
4;12300;1;1;2.01;0.8;IND/INF
4;12300;1;1;3.94;0.99;IND/INF
4;12300;2;1;0.01;0;IND/INF
4;12300;2;1;2.01;0.8;IND/INF
4;12300;2;1;3.94;0.99;IND/INF
4;12400;1;1;0.01;0;IND/INF
4;12400;1;1;2.01;0.8;IND/INF
4;12400;1;1;3.94;0.99;IND/INF
4;12400;2;1;0.01;0;IND/INF
4;12400;2;1;2.01;0.8;IND/INF
4;12400;2;1;3.94;0.99;IND/INF
4;13100;1;1;0.01;0;IND/INF
4;13100;1;1;2.01;0.8;IND/INF
4;13100;1;1;3.94;0.99;IND/INF
4;13100;2;1;0.01;0;IND/INF
4;13100;2;1;2.01;0.8;IND/INF
4;13100;2;1;3.94;0.99;IND/INF
4;13300;1;1;0.01;0;IND/INF
4;13300;1;1;2.01;0.8;IND/INF
4;13300;1;1;3.94;0.99;IND/INF
4;13300;2;1;0.01;0;IND/INF
4;13300;2;1;2.01;0.8;IND/INF
4;13300;2;1;3.94;0.99;IND/INF
4;13400;1;1;0.01;0;NAT
4;13400;1;1;0.26;1;NAT
4;13400;1;1;4.99;1;NAT
4;13400;2;1;0.01;0;NAT
4;13400;2;1;0.26;1;NAT
4;13400;2;1;4.99;1;NAT
4;14100;1;1;0.01;0;NAT
4;14100;1;1;0.26;1;NAT
4;14100;1;1;4.99;1;NAT
4;14100;2;1;0.01;0;NAT
4;14100;2;1;0.26;1;NAT
4;14100;2;1;4.99;1;NAT
4;14200;1;1;0;0;REC
4;14200;1;1;0.5;1;REC
4;14200;1;1;4.97;1;REC
4;14200;2;1;0;0;REC
4;14200;2;1;0.5;1;REC
4;14200;2;1;4.97;1;REC
4;20000;1;1;0.01;0;AGR
4;20000;1;1;0.5;0.5;AGR
4;20000;1;1;0.87;0.61;AGR
4;20000;1;1;1.23;0.7;AGR
4;20000;1;1;1.99;0.88;AGR
4;20000;1;1;2.29;0.91;AGR
4;20000;1;1;2.74;0.94;AGR
4;20000;1;1;3.52;1;AGR
4;20000;1;1;4.96;1;AGR
4;20000;2;1;0.01;0;AGR
4;20000;2;1;0.5;0.5;AGR
4;20000;2;1;0.87;0.61;AGR
4;20000;2;1;1.23;0.7;AGR
4;20000;2;1;1.99;0.88;AGR
4;20000;2;1;2.29;0.91;AGR
4;20000;2;1;2.74;0.94;AGR
4;20000;2;1;3.52;1;AGR
4;20000;2;1;4.96;1;AGR
4;30000;1;1;0.01;0;AGR
4;30000;1;1;0.5;0.5;AGR
4;30000;1;1;0.87;0.61;AGR
4;30000;1;1;1.23;0.7;AGR
4;30000;1;1;1.99;0.88;AGR
4;30000;1;1;2.29;0.91;AGR
4;30000;1;1;2.74;0.94;AGR
4;30000;1;1;3.52;1;AGR
4;30000;1;1;4.96;1;AGR
4;30000;2;1;0.01;0;AGR
4;30000;2;1;0.5;0.5;AGR
4;30000;2;1;0.87;0.61;AGR
4;30000;2;1;1.23;0.7;AGR
4;30000;2;1;1.99;0.88;AGR
4;30000;2;1;2.29;0.91;AGR
4;30000;2;1;2.74;0.94;AGR
4;30000;2;1;3.52;1;AGR
4;30000;2;1;4.96;1;AGR
4;40000;1;1;0.01;0;NAT
4;40000;1;1;0.26;1;NAT
4;40000;1;1;4.99;1;NAT
4;40000;2;1;0.01;0;NAT
4;40000;2;1;0.26;1;NAT
4;40000;2;1;4.99;1;NAT
4;50000;1;1;0.01;0;NAT
4;50000;1;1;0.26;1;NAT
4;50000;1;1;4.99;1;NAT
4;50000;2;1;0.01;0;NAT
4;50000;2;1;0.26;1;NAT
4;50000;2;1;4.99;1;NAT
5;11100;1;1;0;0;URB
5;11100;1;1;0.46;0.14;URB
5;11100;1;1;1;0.23;URB
5;11100;1;1;1.99;0.32;URB
5;11100;1;1;2.94;0.48;URB
5;11100;1;1;3.53;0.62;URB
5;11100;1;1;3.96;0.74;URB
5;11100;1;1;4.35;0.86;URB
5;11100;1;1;4.55;0.92;URB
5;11100;1;1;4.98;0.99;URB
5;11100;2;1;0;0;URB
5;11100;2;1;0.46;0.14;URB
5;11100;2;1;1;0.23;URB
5;11100;2;1;1.99;0.32;URB
5;11100;2;1;2.94;0.48;URB
5;11100;2;1;3.53;0.62;URB
5;11100;2;1;3.96;0.74;URB
5;11100;2;1;4.35;0.86;URB
5;11100;2;1;4.55;0.92;URB
5;11100;2;1;4.98;0.99;URB
5;11210;1;1;0;0;URB
5;11210;1;1;0.46;0.14;URB
5;11210;1;1;1;0.23;URB
5;11210;1;1;1.99;0.32;URB
5;11210;1;1;2.94;0.48;URB
5;11210;1;1;3.53;0.62;URB
5;11210;1;1;3.96;0.74;URB
5;11210;1;1;4.35;0.86;URB
5;11210;1;1;4.55;0.92;URB
5;11210;1;1;4.98;0.99;URB
5;11210;2;1;0;0;URB
5;11210;2;1;0.46;0.14;URB
5;11210;2;1;1;0.23;URB
5;11210;2;1;1.99;0.32;URB
5;11210;2;1;2.94;0.48;URB
5;11210;2;1;3.53;0.62;URB
5;11210;2;1;3.96;0.74;URB
5;11210;2;1;4.35;0.86;URB
5;11210;2;1;4.55;0.92;URB
5;11210;2;1;4.98;0.99;URB
5;11220;1;1;0;0;URB
5;11220;1;1;0.46;0.14;URB
5;11220;1;1;1;0.23;URB
5;11220;1;1;1.99;0.32;URB
5;11220;1;1;2.94;0.48;URB
5;11220;1;1;3.53;0.62;URB
5;11220;1;1;3.96;0.74;URB
5;11220;1;1;4.35;0.86;URB
5;11220;1;1;4.55;0.92;URB
5;11220;1;1;4.98;0.99;URB
5;11220;2;1;0;0;URB
5;11220;2;1;0.46;0.14;URB
5;11220;2;1;1;0.23;URB
5;11220;2;1;1.99;0.32;URB
5;11220;2;1;2.94;0.48;URB
5;11220;2;1;3.53;0.62;URB
5;11220;2;1;3.96;0.74;URB
5;11220;2;1;4.35;0.86;URB
5;11220;2;1;4.55;0.92;URB
5;11220;2;1;4.98;0.99;URB
5;11230;1;1;0;0;URB
5;11230;1;1;0.46;0.14;URB
5;11230;1;1;1;0.23;URB
5;11230;1;1;1.99;0.32;URB
5;11230;1;1;2.94;0.48;URB
5;11230;1;1;3.53;0.62;URB
5;11230;1;1;3.96;0.74;URB
5;11230;1;1;4.35;0.86;URB
5;11230;1;1;4.55;0.92;URB
5;11230;1;1;4.98;0.99;URB
5;11230;2;1;0;0;URB
5;11230;2;1;0.46;0.14;URB
5;11230;2;1;1;0.23;URB
5;11230;2;1;1.99;0.32;URB
5;11230;2;1;2.94;0.48;URB
5;11230;2;1;3.53;0.62;URB
5;11230;2;1;3.96;0.74;URB
5;11230;2;1;4.35;0.86;URB
5;11230;2;1;4.55;0.92;URB
5;11230;2;1;4.98;0.99;URB
5;11240;1;1;0;0;URB
5;11240;1;1;0.46;0.14;URB
5;11240;1;1;1;0.23;URB
5;11240;1;1;1.99;0.32;URB
5;11240;1;1;2.94;0.48;URB
5;11240;1;1;3.53;0.62;URB
5;11240;1;1;3.96;0.74;URB
5;11240;1;1;4.35;0.86;URB
5;11240;1;1;4.55;0.92;URB
5;11240;1;1;4.98;0.99;URB
5;11240;2;1;0;0;URB
5;11240;2;1;0.46;0.14;URB
5;11240;2;1;1;0.23;URB
5;11240;2;1;1.99;0.32;URB
5;11240;2;1;2.94;0.48;URB
5;11240;2;1;3.53;0.62;URB
5;11240;2;1;3.96;0.74;URB
5;11240;2;1;4.35;0.86;URB
5;11240;2;1;4.55;0.92;URB
5;11240;2;1;4.98;0.99;URB
5;11300;1;1;0;0;URB
5;11300;1;1;0.46;0.14;URB
5;11300;1;1;1;0.23;URB
5;11300;1;1;1.99;0.32;URB
5;11300;1;1;2.94;0.48;URB
5;11300;1;1;3.53;0.62;URB
5;11300;1;1;3.96;0.74;URB
5;11300;1;1;4.35;0.86;URB
5;11300;1;1;4.55;0.92;URB
5;11300;1;1;4.98;0.99;URB
5;11300;2;1;0;0;URB
5;11300;2;1;0.46;0.14;URB
5;11300;2;1;1;0.23;URB
5;11300;2;1;1.99;0.32;URB
5;11300;2;1;2.94;0.48;URB
5;11300;2;1;3.53;0.62;URB
5;11300;2;1;3.96;0.74;URB
5;11300;2;1;4.35;0.86;URB
5;11300;2;1;4.55;0.92;URB
5;11300;2;1;4.98;0.99;URB
5;12100;1;1;0;0;COM
5;12100;1;1;0.41;0.06;COM
5;12100;1;1;0.67;0.09;COM
5;12100;1;1;0.93;0.12;COM
5;12100;1;1;1.24;0.15;COM
5;12100;1;1;1.63;0.17;COM
5;12100;1;1;2.37;0.23;COM
5;12100;1;1;2.75;0.26;COM
5;12100;1;1;2.99;0.28;COM
5;12100;1;1;4.97;0.99;COM
5;12100;2;1;0;0;COM
5;12100;2;1;0.41;0.06;COM
5;12100;2;1;0.67;0.09;COM
5;12100;2;1;0.93;0.12;COM
5;12100;2;1;1.24;0.15;COM
5;12100;2;1;1.63;0.17;COM
5;12100;2;1;2.37;0.23;COM
5;12100;2;1;2.75;0.26;COM
5;12100;2;1;2.99;0.28;COM
5;12100;2;1;4.97;0.99;COM
5;12210;1;1;0.01;0;INF
5;12210;1;1;0.52;0.24;INF
5;12210;1;1;1;0.34;INF
5;12210;1;1;1.54;0.42;INF
5;12210;1;1;2.1;0.5;INF
5;12210;1;1;2.9;0.58;INF
5;12210;1;1;3.54;0.67;INF
5;12210;1;1;4.41;0.77;INF
5;12210;1;1;4.98;0.83;INF
5;12210;2;1;0.01;0;INF
5;12210;2;1;0.52;0.24;INF
5;12210;2;1;1;0.34;INF
5;12210;2;1;1.54;0.42;INF
5;12210;2;1;2.1;0.5;INF
5;12210;2;1;2.9;0.58;INF
5;12210;2;1;3.54;0.67;INF
5;12210;2;1;4.41;0.77;INF
5;12210;2;1;4.98;0.83;INF
5;12220;1;1;0.01;0;INF
5;12220;1;1;0.52;0.24;INF
5;12220;1;1;1;0.34;INF
5;12220;1;1;1.54;0.42;INF
5;12220;1;1;2.1;0.5;INF
5;12220;1;1;2.9;0.58;INF
5;12220;1;1;3.54;0.67;INF
5;12220;1;1;4.41;0.77;INF
5;12220;1;1;4.98;0.83;INF
5;12220;2;1;0.01;0;INF
5;12220;2;1;0.52;0.24;INF
5;12220;2;1;1;0.34;INF
5;12220;2;1;1.54;0.42;INF
5;12220;2;1;2.1;0.5;INF
5;12220;2;1;2.9;0.58;INF
5;12220;2;1;3.54;0.67;INF
5;12220;2;1;4.41;0.77;INF
5;12220;2;1;4.98;0.83;INF
5;12230;1;1;0.01;0;INF
5;12230;1;1;0.52;0.24;INF
5;12230;1;1;1;0.34;INF
5;12230;1;1;1.54;0.42;INF
5;12230;1;1;2.1;0.5;INF
5;12230;1;1;2.9;0.58;INF
5;12230;1;1;3.54;0.67;INF
5;12230;1;1;4.41;0.77;INF
5;12230;1;1;4.98;0.83;INF
5;12230;2;1;0.01;0;INF
5;12230;2;1;0.52;0.24;INF
5;12230;2;1;1;0.34;INF
5;12230;2;1;1.54;0.42;INF
5;12230;2;1;2.1;0.5;INF
5;12230;2;1;2.9;0.58;INF
5;12230;2;1;3.54;0.67;INF
5;12230;2;1;4.41;0.77;INF
5;12230;2;1;4.98;0.83;INF
5;12300;1;1;0.01;0;HARBOR
5;12300;1;1;0.52;0.09;HARBOR
5;12300;1;1;0.75;0.12;HARBOR
5;12300;1;1;1.04;0.16;HARBOR
5;12300;1;1;1.28;0.18;HARBOR
5;12300;1;1;1.49;0.21;HARBOR
5;12300;1;1;1.9;0.24;HARBOR
5;12300;1;1;2.29;0.28;HARBOR
5;12300;1;1;2.64;0.31;HARBOR
5;12300;1;1;3;0.34;HARBOR
5;12300;1;1;4.98;0.99;HARBOR
5;12300;2;1;0.01;0;HARBOR
5;12300;2;1;0.52;0.09;HARBOR
5;12300;2;1;0.75;0.12;HARBOR
5;12300;2;1;1.04;0.16;HARBOR
5;12300;2;1;1.28;0.18;HARBOR
5;12300;2;1;1.49;0.21;HARBOR
5;12300;2;1;1.9;0.24;HARBOR
5;12300;2;1;2.29;0.28;HARBOR
5;12300;2;1;2.64;0.31;HARBOR
5;12300;2;1;3;0.34;HARBOR
5;12300;2;1;4.98;0.99;HARBOR
5;12400;1;1;0.01;0;HARBOR
5;12400;1;1;0.52;0.09;HARBOR
5;12400;1;1;0.75;0.12;HARBOR
5;12400;1;1;1.04;0.16;HARBOR
5;12400;1;1;1.28;0.18;HARBOR
5;12400;1;1;1.49;0.21;HARBOR
5;12400;1;1;1.9;0.24;HARBOR
5;12400;1;1;2.29;0.28;HARBOR
5;12400;1;1;2.64;0.31;HARBOR
5;12400;1;1;3;0.34;HARBOR
5;12400;1;1;4.98;0.99;HARBOR
5;12400;2;1;0.01;0;HARBOR
5;12400;2;1;0.52;0.09;HARBOR
5;12400;2;1;0.75;0.12;HARBOR
5;12400;2;1;1.04;0.16;HARBOR
5;12400;2;1;1.28;0.18;HARBOR
5;12400;2;1;1.49;0.21;HARBOR
5;12400;2;1;1.9;0.24;HARBOR
5;12400;2;1;2.29;0.28;HARBOR
5;12400;2;1;2.64;0.31;HARBOR
5;12400;2;1;3;0.34;HARBOR
5;12400;2;1;4.98;0.99;HARBOR
5;13100;1;1;0;0;COM
5;13100;1;1;0.41;0.06;COM
5;13100;1;1;0.67;0.09;COM
5;13100;1;1;0.93;0.12;COM
5;13100;1;1;1.24;0.15;COM
5;13100;1;1;1.63;0.17;COM
5;13100;1;1;2.37;0.23;COM
5;13100;1;1;2.75;0.26;COM
5;13100;1;1;2.99;0.28;COM
5;13100;1;1;4.97;0.99;COM
5;13100;2;1;0;0;COM
5;13100;2;1;0.41;0.06;COM
5;13100;2;1;0.67;0.09;COM
5;13100;2;1;0.93;0.12;COM
5;13100;2;1;1.24;0.15;COM
5;13100;2;1;1.63;0.17;COM
5;13100;2;1;2.37;0.23;COM
5;13100;2;1;2.75;0.26;COM
5;13100;2;1;2.99;0.28;COM
5;13100;2;1;4.97;0.99;COM
5;13300;1;1;0.02;0;CONSTR
5;13300;1;1;0.51;0.21;CONSTR
5;13300;1;1;0.99;0.3;CONSTR
5;13300;1;1;1.54;0.37;CONSTR
5;13300;1;1;1.91;0.42;CONSTR
5;13300;1;1;2.64;0.49;CONSTR
5;13300;1;1;3.01;0.52;CONSTR
5;13300;1;1;4.21;0.81;CONSTR
5;13300;1;1;4.71;0.93;CONSTR
5;13300;1;1;4.98;0.99;CONSTR
5;13300;2;1;0.02;0;CONSTR
5;13300;2;1;0.51;0.21;CONSTR
5;13300;2;1;0.99;0.3;CONSTR
5;13300;2;1;1.54;0.37;CONSTR
5;13300;2;1;1.91;0.42;CONSTR
5;13300;2;1;2.64;0.49;CONSTR
5;13300;2;1;3.01;0.52;CONSTR
5;13300;2;1;4.21;0.81;CONSTR
5;13300;2;1;4.71;0.93;CONSTR
5;13300;2;1;4.98;0.99;CONSTR
5;13400;1;1;0.01;0;Zgr
5;13400;1;1;0.46;0.11;Zgr
5;13400;1;1;0.76;0.14;Zgr
5;13400;1;1;1.01;0.17;Zgr
5;13400;1;1;1.83;0.22;Zgr
5;13400;1;1;2.01;0.24;Zgr
5;13400;1;1;2.39;0.29;Zgr
5;13400;1;1;2.93;0.37;Zgr
5;13400;1;1;3.42;0.47;Zgr
5;13400;1;1;3.84;0.57;Zgr
5;13400;1;1;4.11;0.64;Zgr
5;13400;1;1;4.54;0.77;Zgr
5;13400;1;1;4.97;0.82;Zgr
5;13400;2;1;0.01;0;Zgr
5;13400;2;1;0.46;0.11;Zgr
5;13400;2;1;0.76;0.14;Zgr
5;13400;2;1;1.01;0.17;Zgr
5;13400;2;1;1.83;0.22;Zgr
5;13400;2;1;2.01;0.24;Zgr
5;13400;2;1;2.39;0.29;Zgr
5;13400;2;1;2.93;0.37;Zgr
5;13400;2;1;3.42;0.47;Zgr
5;13400;2;1;3.84;0.57;Zgr
5;13400;2;1;4.11;0.64;Zgr
5;13400;2;1;4.54;0.77;Zgr
5;13400;2;1;4.97;0.82;Zgr
5;14100;1;1;0.02;0;Ghouses
5;14100;1;1;0.5;0.3;Ghouses
5;14100;1;1;1.06;0.41;Ghouses
5;14100;1;1;2.08;0.56;Ghouses
5;14100;1;1;2.97;0.66;Ghouses
5;14100;1;1;3.77;0.8;Ghouses
5;14100;1;1;4.55;0.95;Ghouses
5;14100;1;1;4.97;1;Ghouses
5;14100;2;1;0.02;0;Ghouses
5;14100;2;1;0.5;0.3;Ghouses
5;14100;2;1;1.06;0.41;Ghouses
5;14100;2;1;2.08;0.56;Ghouses
5;14100;2;1;2.97;0.66;Ghouses
5;14100;2;1;3.77;0.8;Ghouses
5;14100;2;1;4.55;0.95;Ghouses
5;14100;2;1;4.97;1;Ghouses
5;14200;1;1;0;0;REC
5;14200;1;1;0.5;0.23;REC
5;14200;1;1;1;0.32;REC
5;14200;1;1;2.97;0.58;REC
5;14200;1;1;4.16;0.83;REC
5;14200;1;1;4.49;0.91;REC
5;14200;1;1;4.99;0.99;REC
5;14200;2;1;0;0;REC
5;14200;2;1;0.5;0.23;REC
5;14200;2;1;1;0.32;REC
5;14200;2;1;2.97;0.58;REC
5;14200;2;1;4.16;0.83;REC
5;14200;2;1;4.49;0.91;REC
5;14200;2;1;4.99;0.99;REC
5;20000;1;1;0.01;0;ARL
5;20000;1;1;0.53;0.2;ARL
5;20000;1;1;1.03;0.28;ARL
5;20000;1;1;1.69;0.35;ARL
5;20000;1;1;2;0.39;ARL
5;20000;1;1;2.27;0.43;ARL
5;20000;1;1;3.01;0.55;ARL
5;20000;1;1;3.86;0.75;ARL
5;20000;1;1;4.54;0.92;ARL
5;20000;1;1;4.98;1;ARL
5;20000;2;1;0.01;0;ARL
5;20000;2;1;0.53;0.2;ARL
5;20000;2;1;1.03;0.28;ARL
5;20000;2;1;1.69;0.35;ARL
5;20000;2;1;2;0.39;ARL
5;20000;2;1;2.27;0.43;ARL
5;20000;2;1;3.01;0.55;ARL
5;20000;2;1;3.86;0.75;ARL
5;20000;2;1;4.54;0.92;ARL
5;20000;2;1;4.98;1;ARL
5;30000;1;1;0.01;0;NAT
5;30000;1;1;0.51;0.29;NAT
5;30000;1;1;1.18;0.43;NAT
5;30000;1;1;2.09;0.58;NAT
5;30000;1;1;2.98;0.67;NAT
5;30000;1;1;3.79;0.81;NAT
5;30000;1;1;4.41;0.92;NAT
5;30000;1;1;4.97;1;NAT
5;30000;2;1;0.01;0;NAT
5;30000;2;1;0.51;0.29;NAT
5;30000;2;1;1.18;0.43;NAT
5;30000;2;1;2.09;0.58;NAT
